TABLE NO.  2
 ID             ,SID            ,CID            ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  1.77100000E+03, 1.78000000E+02, 1.80000000E+01, 6.24093701E+00, 4.36481421E+01, 2.55538810E-02, 5.00479379E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77200000E+03, 1.78000000E+02, 1.80000000E+01, 6.23600583E+00, 3.98142670E+01, 2.47634346E-02,-4.18874648E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77300000E+03, 1.78000000E+02, 1.80000000E+01, 6.39386237E+00, 4.32656649E+01, 4.97620728E-02, 4.12465835E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77400000E+03, 1.78000000E+02, 1.80000000E+01, 6.14608742E+00, 4.18406838E+01, 1.02392358E-02, 7.75638385E-03,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77500000E+03, 1.78000000E+02, 1.80000000E+01, 6.87180599E+00, 4.16154489E+01, 1.21850501E-01, 2.35868575E-03,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77600000E+03, 1.78000000E+02, 1.80000000E+01, 5.68608535E+00, 3.94400774E+01,-6.75544283E-02,-5.13302868E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77700000E+03, 1.78000000E+02, 1.80000000E+01, 5.74773353E+00, 4.33584719E+01,-5.67708433E-02, 4.33893351E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77800000E+03, 1.78000000E+02, 1.80000000E+01, 5.86123387E+00, 4.36818188E+01,-3.72163135E-02, 5.08191914E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.77900000E+03, 1.78000000E+02, 1.80000000E+01, 6.04738012E+00, 3.97204241E+01,-5.95131162E-03,-4.42472619E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.78000000E+03, 1.78000000E+02, 1.80000000E+01, 5.67418090E+00, 3.88347032E+01,-6.96502336E-02,-6.67985206E-02,-6.17288703E-03, 3.66836134E-02,-1.82694264E-01, 5.87429907E-02
  1.78100000E+03, 1.79000000E+02, 1.80000000E+01, 8.26247163E+00, 4.34630333E+01, 1.53047868E-01, 2.03354131E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78200000E+03, 1.79000000E+02, 1.80000000E+01, 6.97814370E+00, 4.05450520E+01,-1.58929692E-02,-4.91616044E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78300000E+03, 1.79000000E+02, 1.80000000E+01, 6.20121824E+00, 3.95733525E+01,-1.33930142E-01,-7.34193794E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78400000E+03, 1.79000000E+02, 1.80000000E+01, 6.39565463E+00, 4.09846944E+01,-1.03057109E-01,-3.83766646E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78500000E+03, 1.79000000E+02, 1.80000000E+01, 6.90643497E+00, 4.71065759E+01,-2.62223236E-02, 1.00837251E-01, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78600000E+03, 1.79000000E+02, 1.80000000E+01, 6.74073158E+00, 4.21858253E+01,-5.05074426E-02,-9.49108366E-03, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78700000E+03, 1.79000000E+02, 1.80000000E+01, 6.08794271E+00, 4.15922408E+01,-1.52365695E-01,-2.36617243E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78800000E+03, 1.79000000E+02, 1.80000000E+01, 9.36251878E+00, 4.12542632E+01, 2.78038450E-01,-3.18208981E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.78900000E+03, 1.79000000E+02, 1.80000000E+01, 7.98352497E+00, 4.37194024E+01, 1.18704136E-01, 2.62166393E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.79000000E+03, 1.79000000E+02, 1.80000000E+01, 6.91759092E+00, 4.57332549E+01,-2.46083278E-02, 7.12503560E-02, 1.46926565E-01, 6.21461895E-02,-1.82694264E-01, 5.87429907E-02
  1.79100000E+03, 1.80000000E+02, 1.80000000E+01, 6.64431629E+00, 3.64930925E+01,-1.49998978E-02, 3.39867555E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79200000E+03, 1.80000000E+02, 1.80000000E+01, 7.03339553E+00, 2.91377055E+01, 4.19079020E-02,-1.91103183E-01, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79300000E+03, 1.80000000E+02, 1.80000000E+01, 6.32960942E+00, 3.61131629E+01,-6.35231619E-02, 2.35211801E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79400000E+03, 1.80000000E+02, 1.80000000E+01, 6.61382049E+00, 3.44071436E+01,-1.96002206E-02,-2.48720357E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79500000E+03, 1.80000000E+02, 1.80000000E+01, 6.38852766E+00, 3.24195282E+01,-5.42578647E-02,-8.43752765E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79600000E+03, 1.80000000E+02, 1.80000000E+01, 7.79641734E+00, 3.45429466E+01, 1.44902620E-01,-2.09328631E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79700000E+03, 1.80000000E+02, 1.80000000E+01, 6.62906676E+00, 3.43700267E+01,-1.72976590E-02,-2.59513722E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79800000E+03, 1.80000000E+02, 1.80000000E+01, 6.61937105E+00, 3.53337343E+01,-1.87613352E-02, 1.70191226E-03, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.79900000E+03, 1.80000000E+02, 1.80000000E+01, 6.97380925E+00, 3.89312314E+01, 3.33999035E-02, 9.86605513E-02, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.80000000E+03, 1.80000000E+02, 1.80000000E+01, 6.59065331E+00, 4.15615949E+01,-2.31092130E-02, 1.64040301E-01, 9.70123540E-02,-1.26292925E-01,-1.82694264E-01, 5.87429907E-02
  1.80100000E+03, 1.81000000E+02, 1.90000000E+01, 1.05247194E+01, 4.26850329E+01,-3.05385798E-02, 5.72180202E-03, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80200000E+03, 1.81000000E+02, 1.90000000E+01, 1.07282666E+01, 4.52266656E+01,-1.13833065E-02, 6.35603211E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80300000E+03, 1.81000000E+02, 1.90000000E+01, 1.05603785E+01, 4.17296668E+01,-2.71561791E-02,-1.69142285E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80400000E+03, 1.81000000E+02, 1.90000000E+01, 1.09787025E+01, 3.92359075E+01, 1.16919639E-02,-7.85342037E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80500000E+03, 1.81000000E+02, 1.90000000E+01, 1.17662528E+01, 4.00750881E+01, 8.09701993E-02,-5.73716405E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80600000E+03, 1.81000000E+02, 1.90000000E+01, 1.07444102E+01, 4.44168773E+01,-9.87966180E-03, 4.54929792E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80700000E+03, 1.81000000E+02, 1.90000000E+01, 1.19540476E+01, 4.67396071E+01, 9.68046339E-02, 9.64653854E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80800000E+03, 1.81000000E+02, 1.90000000E+01, 1.03788623E+01, 4.51593445E+01,-4.44940311E-02, 6.20706863E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.80900000E+03, 1.81000000E+02, 1.90000000E+01, 1.08321406E+01, 3.82299682E+01,-1.74759975E-03,-1.04506821E-01, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.81000000E+03, 1.81000000E+02, 1.90000000E+01, 1.07293305E+01, 4.43037340E+01,-1.12841427E-02, 4.29424243E-02, 3.01069678E-01, 2.84395069E-02, 8.87520192E-02, 8.90008565E-02
  1.81100000E+03, 1.82000000E+02, 1.90000000E+01, 7.73760880E+00, 5.03634146E+01, 9.85583824E-02, 4.23836612E-02,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81200000E+03, 1.82000000E+02, 1.90000000E+01, 6.25350271E+00, 5.35611296E+01,-1.14392576E-01, 1.03942261E-01,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81300000E+03, 1.82000000E+02, 1.90000000E+01, 6.77221665E+00, 4.92319625E+01,-3.47058605E-02, 1.96617071E-02,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81400000E+03, 1.82000000E+02, 1.90000000E+01, 7.64340469E+00, 4.93607955E+01, 8.63088272E-02, 2.22751466E-02,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81500000E+03, 1.82000000E+02, 1.90000000E+01, 6.55197535E+00, 4.97738897E+01,-6.77677320E-02, 3.06091947E-02,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81600000E+03, 1.82000000E+02, 1.90000000E+01, 7.03427260E+00, 5.00611750E+01, 3.25997179E-03, 3.63644091E-02,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81700000E+03, 1.82000000E+02, 1.90000000E+01, 6.98178150E+00, 4.82926751E+01,-4.23020241E-03, 3.98545045E-04,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81800000E+03, 1.82000000E+02, 1.90000000E+01, 7.63318659E+00, 5.37345562E+01, 8.49710819E-02, 1.07174951E-01,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.81900000E+03, 1.82000000E+02, 1.90000000E+01, 7.19290381E+00, 4.05125921E+01, 2.55606418E-02,-1.75268507E-01,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.82000000E+03, 1.82000000E+02, 1.90000000E+01, 6.76694904E+00, 4.14767196E+01,-3.54839903E-02,-1.51749053E-01,-1.35661306E-01, 1.57194317E-01, 8.87520192E-02, 8.90008565E-02
  1.82100000E+03, 1.83000000E+02, 1.90000000E+01, 7.10105394E+00, 6.95244725E+01,-9.83380241E-02, 2.29631923E-01,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82200000E+03, 1.83000000E+02, 1.90000000E+01, 7.08185287E+00, 5.96359405E+01,-1.01045662E-01, 7.62115310E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82300000E+03, 1.83000000E+02, 1.90000000E+01, 9.01690955E+00, 6.09872243E+01, 1.40520414E-01, 9.86175153E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82400000E+03, 1.83000000E+02, 1.90000000E+01, 6.92033013E+00, 4.53155529E+01,-1.24117764E-01,-1.98396585E-01,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82500000E+03, 1.83000000E+02, 1.90000000E+01, 7.57798060E+00, 5.89094351E+01,-3.33344872E-02, 6.39543770E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82600000E+03, 1.83000000E+02, 1.90000000E+01, 7.02431491E+00, 5.24191011E+01,-1.09203550E-01,-5.27758407E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82700000E+03, 1.83000000E+02, 1.90000000E+01, 7.85223723E+00, 5.83799746E+01, 2.21724933E-03, 5.49260412E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82800000E+03, 1.83000000E+02, 1.90000000E+01, 8.49859129E+00, 4.60417151E+01, 8.13191795E-02,-1.82499055E-01,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.82900000E+03, 1.83000000E+02, 1.90000000E+01, 9.09692256E+00, 5.71425424E+01, 1.49354937E-01, 3.35019995E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.83000000E+03, 1.83000000E+02, 1.90000000E+01, 9.64339402E+00, 5.01762201E+01, 2.07691884E-01,-9.65056786E-02,-2.46143830E-02, 2.92359858E-01, 8.87520192E-02, 8.90008565E-02
  1.83100000E+03, 1.84000000E+02, 1.90000000E+01, 7.86332480E+00, 4.80112309E+01,-7.00932138E-02, 1.38680307E-01, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83200000E+03, 1.84000000E+02, 1.90000000E+01, 8.72769451E+00, 4.40767816E+01, 3.41985133E-02, 5.31784960E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83300000E+03, 1.84000000E+02, 1.90000000E+01, 7.35516135E+00, 4.10969819E+01,-1.36900441E-01,-1.68199686E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83400000E+03, 1.84000000E+02, 1.90000000E+01, 8.83595972E+00, 3.76445180E+01, 4.65269934E-02,-1.04567313E-01, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83500000E+03, 1.84000000E+02, 1.90000000E+01, 9.63774858E+00, 4.91476217E+01, 1.33384798E-01, 1.62073804E-01, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83600000E+03, 1.84000000E+02, 1.90000000E+01, 1.02197992E+01, 3.97328580E+01, 1.92024207E-01,-5.05761496E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83700000E+03, 1.84000000E+02, 1.90000000E+01, 8.01177116E+00, 4.29639471E+01,-5.13908782E-02, 2.76066720E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83800000E+03, 1.84000000E+02, 1.90000000E+01, 8.76980629E+00, 3.91784845E+01, 3.90119849E-02,-6.46269232E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.83900000E+03, 1.84000000E+02, 1.90000000E+01, 7.85815909E+00, 4.11512335E+01,-7.07503663E-02,-1.55007500E-02, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.84000000E+03, 1.84000000E+02, 1.90000000E+01, 7.96057312E+00, 3.71175299E+01,-5.78017356E-02,-1.18665291E-01, 4.91071110E-02, 1.30676217E-02, 8.87520192E-02, 8.90008565E-02
  1.84100000E+03, 1.85000000E+02, 1.90000000E+01, 9.27449396E+00, 4.33705552E+01,-3.16831381E-02, 3.23484414E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84200000E+03, 1.85000000E+02, 1.90000000E+01, 1.02949438E+01, 4.44531305E+01, 7.27016959E-02, 5.70030694E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84300000E+03, 1.85000000E+02, 1.90000000E+01, 9.42606689E+00, 4.39273798E+01,-1.54722606E-02, 4.51054950E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84400000E+03, 1.85000000E+02, 1.90000000E+01, 9.66543262E+00, 3.63731022E+01, 9.60468814E-03,-1.43602765E-01, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84500000E+03, 1.85000000E+02, 1.90000000E+01, 9.75219699E+00, 4.24829185E+01, 1.85414065E-02, 1.16697607E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84600000E+03, 1.85000000E+02, 1.90000000E+01, 9.24639269E+00, 4.30150271E+01,-3.47176900E-02, 2.41172045E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84700000E+03, 1.85000000E+02, 1.90000000E+01, 8.22399355E+00, 3.59686253E+01,-1.51895261E-01,-1.54785277E-01, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84800000E+03, 1.85000000E+02, 1.90000000E+01, 1.05573173E+01, 5.08797212E+01, 9.78680154E-02, 1.92032123E-01, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.84900000E+03, 1.85000000E+02, 1.90000000E+01, 1.01539539E+01, 4.31754647E+01, 5.89119861E-02, 2.78400701E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.85000000E+03, 1.85000000E+02, 1.90000000E+01, 9.62637083E+00, 3.99150013E+01, 5.55510892E-03,-5.06800905E-02, 1.75755563E-01, 1.77452857E-02, 8.87520192E-02, 8.90008565E-02
  1.85100000E+03, 1.86000000E+02, 1.90000000E+01, 7.35409735E+00, 4.31754866E+01,-3.40175388E-02, 2.16799245E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85200000E+03, 1.86000000E+02, 1.90000000E+01, 6.82340572E+00, 4.26968091E+01,-1.08916440E-01, 1.05312205E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85300000E+03, 1.86000000E+02, 1.90000000E+01, 7.63559643E+00, 4.16969360E+01, 3.54589411E-03,-1.31653217E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85400000E+03, 1.86000000E+02, 1.90000000E+01, 7.83088917E+00, 4.30362260E+01, 2.88009038E-02, 1.84492559E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85500000E+03, 1.86000000E+02, 1.90000000E+01, 7.71157119E+00, 4.27544633E+01, 1.34467946E-02, 1.18806255E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85600000E+03, 1.86000000E+02, 1.90000000E+01, 8.54190468E+00, 3.88907475E+01, 1.15708854E-01,-8.28366009E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85700000E+03, 1.86000000E+02, 1.90000000E+01, 8.42685773E+00, 4.25839023E+01, 1.02148795E-01, 7.88333280E-03,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85800000E+03, 1.86000000E+02, 1.90000000E+01, 7.18616583E+00, 3.83103403E+01,-5.71173939E-02,-9.78731269E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.85900000E+03, 1.86000000E+02, 1.90000000E+01, 7.56582204E+00, 4.37700220E+01,-5.63415345E-03, 3.53561841E-02,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.86000000E+03, 1.86000000E+02, 1.90000000E+01, 7.40606485E+00, 4.72988149E+01,-2.69759199E-02, 1.12892270E-01,-5.39204634E-02, 2.39059381E-02, 8.87520192E-02, 8.90008565E-02
  1.86100000E+03, 1.87000000E+02, 1.90000000E+01, 8.95078623E+00, 3.17514239E+01, 5.64325279E-03, 6.21771180E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86200000E+03, 1.87000000E+02, 1.90000000E+01, 9.39051885E+00, 2.96336086E+01, 5.36024245E-02,-6.85130983E-03, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86300000E+03, 1.87000000E+02, 1.90000000E+01, 7.84021750E+00, 2.99633842E+01,-1.26831546E-01, 4.21565591E-03, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86400000E+03, 1.87000000E+02, 1.90000000E+01, 8.56573031E+00, 3.09486081E+01,-3.83287277E-02, 3.65675736E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86500000E+03, 1.87000000E+02, 1.90000000E+01, 9.27083427E+00, 2.78190506E+01, 4.07752492E-02,-7.00393915E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86600000E+03, 1.87000000E+02, 1.90000000E+01, 8.74199116E+00, 2.90986272E+01,-1.79601378E-02,-2.50694534E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86700000E+03, 1.87000000E+02, 1.90000000E+01, 9.80182575E+00, 2.82876711E+01, 9.64705466E-02,-5.33343942E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86800000E+03, 1.87000000E+02, 1.90000000E+01, 8.21847367E+00, 2.94631922E+01,-7.97136154E-02,-1.26186913E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.86900000E+03, 1.87000000E+02, 1.90000000E+01, 1.01968805E+01, 2.74820966E+01, 1.35983713E-01,-8.22256936E-02, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.87000000E+03, 1.87000000E+02, 1.90000000E+01, 8.22947248E+00, 3.34173542E+01,-7.83762072E-02, 1.13314899E-01, 1.02902501E-01,-3.23926579E-01, 8.87520192E-02, 8.90008565E-02
  1.87100000E+03, 1.88000000E+02, 1.90000000E+01, 7.10556213E+00, 3.90025514E+01,-3.05124060E-02,-1.74160122E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87200000E+03, 1.88000000E+02, 1.90000000E+01, 6.34953911E+00, 4.60975668E+01,-1.43008053E-01, 1.49717093E-01,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87300000E+03, 1.88000000E+02, 1.90000000E+01, 8.11856216E+00, 4.27846151E+01, 1.02762782E-01, 7.51355022E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87400000E+03, 1.88000000E+02, 1.90000000E+01, 7.69144438E+00, 4.14609000E+01, 4.87183099E-02, 4.37077392E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87500000E+03, 1.88000000E+02, 1.90000000E+01, 7.62506120E+00, 3.53991700E+01, 4.00500660E-02,-1.14354703E-01,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87600000E+03, 1.88000000E+02, 1.90000000E+01, 7.20535164E+00, 3.48754852E+01,-1.65662486E-02,-1.29258924E-01,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87700000E+03, 1.88000000E+02, 1.90000000E+01, 6.91749116E+00, 3.62123548E+01,-5.73371276E-02,-9.16427216E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87800000E+03, 1.88000000E+02, 1.90000000E+01, 7.61447538E+00, 4.22859792E+01, 3.86608082E-02, 6.34124953E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.87900000E+03, 1.88000000E+02, 1.90000000E+01, 7.93325680E+00, 3.65009603E+01, 7.96733625E-02,-8.37045046E-02,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.88000000E+03, 1.88000000E+02, 1.90000000E+01, 7.09696268E+00, 4.46176768E+01,-3.17233808E-02, 1.17087046E-01,-9.18053400E-02,-3.86439559E-02, 8.87520192E-02, 8.90008565E-02
  1.88100000E+03, 1.89000000E+02, 1.90000000E+01, 7.72077784E+00, 3.10049593E+01, 5.97395002E-02,-1.23026317E-01,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88200000E+03, 1.89000000E+02, 1.90000000E+01, 5.69194064E+00, 3.48722421E+01,-2.45124364E-01,-5.48232818E-03,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88300000E+03, 1.89000000E+02, 1.90000000E+01, 7.11689520E+00, 3.32986127E+01,-2.17040527E-02,-5.16577500E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88400000E+03, 1.89000000E+02, 1.90000000E+01, 8.44447704E+00, 4.06530625E+01, 1.49337007E-01, 1.47900684E-01,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88500000E+03, 1.89000000E+02, 1.90000000E+01, 6.72734464E+00, 3.45820276E+01,-7.79951064E-02,-1.38393718E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88600000E+03, 1.89000000E+02, 1.90000000E+01, 7.25085546E+00, 3.15214432E+01,-3.05615952E-03,-1.06505437E-01,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88700000E+03, 1.89000000E+02, 1.90000000E+01, 7.75884443E+00, 3.67866538E+01, 6.46577939E-02, 4.79616239E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88800000E+03, 1.89000000E+02, 1.90000000E+01, 7.27172607E+00, 3.40961580E+01,-1.81929097E-04,-2.79887764E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.88900000E+03, 1.89000000E+02, 1.90000000E+01, 7.46019848E+00, 3.61088341E+01, 2.54064042E-02, 2.93640609E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.89000000E+03, 1.89000000E+02, 1.90000000E+01, 7.67139791E+00, 3.77545585E+01, 5.33232400E-02, 7.39327362E-02,-9.90200064E-02,-1.62513545E-01, 8.87520192E-02, 8.90008565E-02
  1.89100000E+03, 1.90000000E+02, 1.90000000E+01, 6.44883318E+00, 4.08554761E+01, 4.51694399E-03,-2.01771621E-03,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
  1.89200000E+03, 1.90000000E+02, 1.90000000E+01, 6.50309674E+00, 4.06126872E+01, 1.28962163E-02,-7.97807337E-03,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
  1.89300000E+03, 1.90000000E+02, 1.90000000E+01, 6.41045075E+00, 3.72298937E+01,-1.45267920E-03,-9.49465507E-02,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
  1.89400000E+03, 1.90000000E+02, 1.90000000E+01, 6.32242806E+00, 4.02563898E+01,-1.52789477E-02,-1.67898384E-02,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
  1.89500000E+03, 1.90000000E+02, 1.90000000E+01, 5.67843908E+00, 4.21903116E+01,-1.22705882E-01, 3.01320274E-02,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
  1.89600000E+03, 1.90000000E+02, 1.90000000E+01, 7.90306069E+00, 4.38163721E+01, 2.07867845E-01, 6.79489574E-02,-2.23813354E-01,-7.62844814E-03, 8.87520192E-02, 8.90008565E-02
